"","...1","...2","...3","validName","q5","q5_low","q5_high","q50","q50_low","q50_high","q95","q95_low","q95_high","year","id_cells","ndstcol","dstdoy","nObs","q5_CI","q50_CI","q95_CI","gcode","annualTemp","tempSeas","annualPrec","precSeas","overwinteringStage","voltinism","diurnality","WikiName","OrigSyn","decade","onset","offset","origin","onsetdate","offsetdate","UnusualWarmDaysOnset","UnusualColdDaysOnset","UnusualWarmOnOff","UnusualColdOnOff","UnusualWarmSum","UnusualColdSum","duration","Seas","GDDOnsetSum","GDDOffsetSum","GDDOnOffSum","annualTemp_unscaled","tempSeas_unscaled","annualPrec_unscaled","precSeas_unscaled","UnusualWarmDaysOnset_unscaled","UnusualColdDaysOnset_unscaled","UnusualWarmOnOff_unscaled","UnusualColdOnOff_unscaled","UnusualWarmSum_unscaled","UnusualColdSum_unscaled","year2","accum_GDD","accum_GDD_sc"
"519",725,753,764,"Satyrium calanus",177.5,176,179,189,179,199,244,199.5,265,0.90504377,166,0.522479704,-0.085270418,11,3,20,65.5,"Satyrium calanus.1996.166",-0.06093192,-0.572831921,2.326126449,-0.839068292,"E","U","D","Satyrium calanus","Rusticus calanus H<fc>bner, [1809]",1990,177,244,"12/31/1995","6/25/1996","8/31/1996",0.47099813,0.655406632,-0.580261735,-0.641138474,-0.049411921,0.047740478,67,"Summer",682.0115469,1103.311602,1785.323149,140.0470982,8775.215848,1455.075974,0.385282011,2,2,0,0,2,2,1996,858.7541437,-0.324229969736797
"520",760,790,801,"Speyeria aphrodite",177.25,177,178,182,177,186,210.75,184,219,-1.717347901,162,-0.639007591,-0.789134314,6,1,9,35,"Speyeria aphrodite.1954.162",-0.237937908,0.340925348,-0.560155584,0.376797038,"L","U","D",NA,NA,1950,177,210,"12/31/1953","6/26/1954","7/29/1954",-0.654742524,0.655406632,-0.580261735,0.053680226,-0.875040199,0.486475476,33,"Summer",661.0639974,553.3589331,1214.42293,135.6970829,9807.09223,875.2070613,0.498459175,0,2,0,1,0,3,1954,882.7841636,-0.191657706201843
"521",146,159,160,"Catocala ilia",178,166,186,212,193,212,247.6,225,262,-0.655903653,165,-0.639007591,0.032040232,13,20,19,37,"Catocala ilia.1971.165",-0.281128804,0.512794282,-0.011793427,-0.463314109,"E","U","N","Catocala ilia","Phalaena ilia Cramer, [1776]",1970,178,247,"12/31/1970","6/27/1971","9/4/1971",-0.654742524,-0.615307914,-0.580261735,0.748498926,-0.875040199,0.047740478,69,"Summer",605.4622665,1041.84929,1647.311557,134.6356439,10001.17823,985.3758404,0.420258576,0,0,0,2,0,2,1971,743.1000773,-0.962286926554792
"522",446,466,471,"Harkenclenus titus",178,NA,NA,183,178,190.5,197.9,186.3,200,1.029919564,166,-0.174412673,-0.554513015,8,249,12.5,13.7,"Harkenclenus titus.1998.166",0.620926387,-1.416238842,0.663167953,-0.307915439,"E","U","D",NA,NA,1990,178,197,"12/31/1997","6/27/1998","7/16/1998",-0.654742524,0.020049359,-0.580261735,-0.641138474,-0.875040199,-0.390994519,19,"Summer",746.3127709,328.5872934,1074.900064,156.8041249,7822.783828,1120.979055,0.434723649,0,1,0,0,0,1,1998,978.7689489,0.337884936920877
"523",452,472,477,"Harkenclenus titus",178.8,177,181.5,188.5,181,190,195,190,195,-0.156400477,166,-0.174412673,-0.671823664,10,4.5,9,5,"Harkenclenus titus.1979.166",0.001483224,-0.175810744,1.454394287,0.390024111,"E","U","D",NA,NA,1970,178,195,"12/31/1978","6/27/1979","7/14/1979",0.47099813,1.926121178,-0.580261735,1.443317626,-0.049411921,2.241415465,17,"Summer",712.601074,255.0790577,967.6801316,141.5809832,9223.558958,1279.940497,0.499690399,2,4,0,3,2,7,1979,876.2074296,-0.227941176489244
"524",479,500,507,"Lethe appalachia",178.5,175,182,193,182,196,211,197,223,0.90504377,166,0.290182245,-0.085270418,11,7,14,26,"Lethe appalachia.1996.166",-0.06093192,-0.572831921,2.326126449,-0.839068292,"L","M","D",NA,NA,1990,178,211,"12/31/1995","6/26/1996","7/29/1996",0.47099813,0.655406632,-0.580261735,-0.641138474,-0.049411921,0.047740478,33,"Summer",691.6710245,547.4707787,1239.141803,140.0470982,8775.215848,1455.075974,0.385282011,2,2,0,0,2,2,1996,858.7541437,-0.324229969736797
"525",522,543,551,"Lon zabulon",178.1,149,224.3,233,227,234,255.3,243,268,0.90504377,166,1.21937208,0.853214777,27,75.3,7,25,"Poanes zabulon.1996.166",-0.06093192,-0.572831921,2.326126449,-0.839068292,"L","M","D","Lon zabulon","Hesperia zabulon",1990,178,255,"12/31/1995","6/26/1996","9/11/1996",0.47099813,0.655406632,-0.580261735,-0.641138474,-0.049411921,0.047740478,77,"Summer",691.6710245,1273.060659,1964.731683,140.0470982,8775.215848,1455.075974,0.385282011,2,2,0,0,2,2,1996,858.7541437,-0.324229969736797
"526",706,734,745,"Pompeius verna",178.8,173,184,185,184,185,200.5,191.3,215,1.092357461,166,0.987074622,0.26666153,30,11,1,23.7,"Pompeius verna.1999.166",0.535212214,-0.530074919,0.701739145,1.211555032,"L","M","D","Pompeius verna","Vernia verna W. H. Edwards, 1862",1990,178,200,"12/31/1998","6/27/1999","7/19/1999",1.033868457,-0.615307914,1.239740089,-0.641138474,1.601844636,-0.829729516,22,"Summer",743.8186591,438.1571143,1181.975773,154.697654,8823.499941,1128.728206,0.576161483,3,0,3,0,6,0,1999,951.6243131,0.188129513254418
"527",727,755,766,"Satyrium calanus",178,NA,NA,192,183,192,201,194.2,207,1.029919564,166,0.754777163,-0.202581067,13,249,9,12.8,"Satyrium calanus.1998.166",0.620926387,-1.416238842,0.663167953,-0.307915439,"E","U","D","Satyrium calanus","Rusticus calanus H<fc>bner, [1809]",1990,178,201,"12/31/1997","6/27/1998","7/20/1998",-0.654742524,0.020049359,-0.580261735,-0.641138474,-0.875040199,-0.390994519,23,"Summer",746.3127709,405.232822,1151.545593,156.8041249,7822.783828,1120.979055,0.434723649,0,1,0,0,0,1,1998,978.7689489,0.337884936920877
"528",761,791,802,"Speyeria aphrodite",178.4,172,188,188,172,172,213,192.2,225,-1.405158416,162,-0.406710132,-0.671823664,9,16,0,32.8,"Speyeria aphrodite.1959.162",-0.371477417,1.650902902,-0.472846175,-1.444955764,"L","U","D",NA,NA,1950,178,213,"12/31/1958","6/27/1959","8/1/1959",-0.654742524,-0.615307914,0.02640554,-0.641138474,-0.46222606,-0.829729516,35,"Summer",766.3059396,615.2086703,1381.51461,132.4152792,11286.4073,892.747971,0.328883803,0,0,1,0,1,0,1959,947.9982547,0.168124753716206
"529",806,836,847,"Thymelicus lineola",178.5,175,180,180,NA,NA,190,180,190,-1.280282622,162,-0.639007591,-0.671823664,15,5,336,10,"Thymelicus lineola.1961.162",-0.439781142,0.526649113,-0.95824415,1.626101501,"E","U","D",NA,NA,1960,178,190,"12/31/1960","6/27/1961","7/9/1961",-0.654742524,0.020049359,-0.580261735,-0.641138474,-0.875040199,-0.390994519,12,"Summer",579.3319592,204.2616259,783.5935851,130.7366792,10016.82404,795.22902,0.614748975,0,1,0,0,0,1,1961,737.2191646,-0.994731590002218
"530",837,867,878,"Wallengrenia egeremet",178.05,154,184,192,184,198,205.85,204,215,1.092357461,166,0.754777163,0.501282829,24,30,14,11,"Wallengrenia egeremet.1999.166",0.535212214,-0.530074919,0.701739145,1.211555032,"L","M","D","Wallengrenia egeremet","Hesperia egeremet Scudder, 1863",1990,178,205,"12/31/1998","6/27/1999","7/24/1999",1.033868457,-0.615307914,1.239740089,-0.641138474,1.601844636,-0.829729516,27,"Summer",743.8186591,533.9960599,1277.814719,154.697654,8823.499941,1128.728206,0.576161483,3,0,3,0,6,0,1999,951.6243131,0.188129513254418
"531",399,419,424,"Estigmene acrea",179.1,157,217,225,221,225,240,226.8,241,-1.342720519,162,-0.406710132,0.149350881,23,60,4,14.2,"Estigmene acrea.1960.162",-0.642623163,1.080184323,-1.288359646,-0.150305972,"L","M","N","Estigmene acrea","Phalaena acrea Drury, 1773",1960,179,240,"12/31/1959","6/27/1960","8/27/1960",-0.654742524,-0.615307914,-0.580261735,-0.641138474,-0.875040199,-0.829729516,61,"Summer",618.6682105,969.9338929,1588.602103,125.7517298,10641.91336,728.907118,0.449394511,0,0,0,0,0,0,1960,825.9697555,-0.50509958908666
"532",409,429,434,"Euphydryas phaeton",179.7,179,183.2,185,180,180,186,185,185.3,-0.468589962,162,-0.406710132,-0.789134314,15,4.2,0,0.3,"Euphydryas phaeton.1974.162",-0.603248938,0.444331124,-0.901794593,-1.211470542,"L","U","D",NA,NA,1970,179,186,"12/31/1973","6/28/1974","7/5/1974",-0.091872197,0.020049359,0.02640554,-0.641138474,-0.049411921,-0.390994519,7,"Summer",629.560085,135.2721682,764.8322533,126.7193721,9923.865011,806.5700265,0.350617456,1,1,1,0,2,1,1974,777.8025344,-0.770835429339359
"533",417,437,442,"Euphydryas phaeton",179.25,179,180,184.5,179.5,189,191.25,185.25,192,0.967481667,166,-0.174412673,-0.554513015,6,1,9.5,6.75,"Euphydryas phaeton.1997.166",-0.00767529,-0.762614608,-0.008803027,-0.710956298,"L","U","D",NA,NA,1990,179,191,"12/31/1996","6/28/1997","7/10/1997",-0.654742524,-0.615307914,-0.580261735,-0.641138474,-0.875040199,-0.829729516,12,"Summer",654.5310172,220.001403,874.5324202,141.3559079,8560.900429,985.9766272,0.397207141,0,0,0,0,0,0,1997,805.7957861,-0.616398239648447
"534",432,452,457,"Euphyes vestris",179.6,158,184,192,185,194,209,202,224,1.092357461,166,2.148561916,0.618593478,33,26,9,22,"Euphyes vestris.1999.166",0.535212214,-0.530074919,0.701739145,1.211555032,"L","M","D","Euphyes vestris","Hesperia vestris Boisduval, 1852",1990,179,209,"12/31/1998","6/28/1999","7/28/1999",1.033868457,-0.615307914,1.239740089,-0.641138474,1.601844636,-0.829729516,30,"Summer",758.1942738,598.2466605,1356.440934,154.697654,8823.499941,1128.728206,0.576161483,3,0,3,0,6,0,1999,951.6243131,0.188129513254418
"535",436,456,461,"Fabricius dorcas",179,NA,NA,183,179,179,194.5,183,205,1.092357461,162,-0.639007591,-0.789134314,11,249,0,22,"Fabricius dorcas.1999.162",-0.045665195,0.468135603,-1.105650777,0.569502685,"E","U","D",NA,NA,1990,179,194,"12/31/1998","6/28/1999","7/13/1999",0.47099813,0.020049359,0.633072815,-0.641138474,0.776216358,-0.390994519,15,"Summer",808.8362611,280.0135931,1088.849854,140.422286,9950.746636,765.61427,0.516396917,2,1,2,0,4,1,1999,993.3296871,0.418215707762805
"536",450,470,475,"Harkenclenus titus",179.25,179,181.25,188,179,189,194.5,188,196,-1.904661592,166,-0.639007591,-0.671823664,6,2.25,10,8,"Harkenclenus titus.1951.166",0.221420211,-1.023526662,1.084862169,-0.99989783,"E","U","D",NA,NA,1950,179,194,"12/31/1950","6/28/1951","7/13/1951",-0.654742524,-0.615307914,-0.580261735,-0.641138474,-0.875040199,-0.829729516,15,"Summer",700.414786,258.2952362,958.7100222,146.9860504,8266.260927,1205.699593,0.370311413,0,0,0,0,0,0,1951,859.0026127,-0.322859180287378
"537",473,494,501,"Lacanobia subjuncta",179.35,178,198.25,231.5,202,232,237.2,232,239,-1.342720519,162,-0.406710132,-0.319891716,10,20.25,30,7,"Lacanobia subjuncta.1960.162",-0.642623163,1.080184323,-1.288359646,-0.150305972,"P","M","N",NA,NA,1960,179,237,"12/31/1959","6/27/1960","8/24/1960",-0.654742524,-0.615307914,-0.580261735,-0.641138474,-0.875040199,-0.829729516,58,"Summer",618.6682105,922.2949236,1540.963134,125.7517298,10641.91336,728.907118,0.449394511,0,0,0,0,0,0,1960,825.9697555,-0.50509958908666
"538",584,611,620,"Pantographa limata",179.4,177,189,195,177,203,231.8,193.8,239,1.404546946,127,-0.406710132,-0.671823664,5,12,26,45.2,"Pantographa limata.2004.127",0.92819678,-1.16554676,1.065994485,-0.615112297,"L","U","N","Pantographa limata","Sylepta limata Grote & Robinson, 1867",2000,179,231,"12/31/2003","6/27/2004","8/18/2004",-0.654742524,-0.615307914,-0.580261735,2.832955025,-0.875040199,1.36394547,52,"Summer",909.3665898,890.7102525,1800.076842,164.3554565,8105.882247,1201.908978,0.406128649,0,0,0,5,0,5,2004,1186.249082,1.4825411210633
"539",707,735,746,"Pompeius verna",179,172,179.35,185,183.5,187,200,194.25,201,0.842605874,166,1.21937208,0.501282829,28,7.35,3.5,6.75,"Pompeius verna.1995.166",0.244219979,-0.008285572,-0.22645388,0.308008459,"L","M","D","Pompeius verna","Vernia verna W. H. Edwards, 1862",1990,179,200,"12/31/1994","6/28/1995","7/19/1995",-0.091872197,-0.615307914,0.633072815,-0.641138474,0.363402218,-0.829729516,21,"Summer",709.6189988,371.4193267,1081.038325,147.5463667,9412.739689,942.2494508,0.492056084,1,0,2,0,3,0,1995,859.633188,-0.319380331946922
"540",709,737,748,"Satyrium acadica",179.75,177,182,187.5,182,192,196.05,191.45,201,-0.09396258,166,0.057884786,-0.319891716,12,5,10,9.55,"Satyrium acadica.1980.166",0.048961975,0.349258724,-0.578978893,2.105049215,"E","M","D","Satyrium acadica","Strymon acadica",1980,179,196,"12/31/1979","6/27/1980","7/14/1980",-0.654742524,1.926121178,-0.580261735,-0.641138474,-0.875040199,0.925210473,17,"Summer",677.7932236,289.5246284,967.317852,142.7477985,9816.50284,871.4253618,0.659331169,0,4,0,0,0,4,1980,858.3490901,-0.326464627586788
"541",735,763,774,"Satyrium caryaevorus",179.5,179,181.25,189.5,179,192,192,186.25,192,-0.031524684,166,-0.406710132,-0.671823664,6,2.25,13,5.75,"Satyrium caryaevorus.1981.166",0.035707215,-0.087202397,-0.12108528,0.768385787,"E","U","D",NA,NA,1980,179,192,"12/31/1980","6/28/1981","7/11/1981",-0.654742524,-0.615307914,0.02640554,-0.641138474,-0.46222606,-0.829729516,13,"Summer",743.4551762,248.3524463,991.8076226,142.4220558,9323.621484,963.4185448,0.534909679,0,0,1,0,1,0,1981,938.8748171,0.117791263403453
"542",766,796,807,"Speyeria aphrodite",179,175,191,195.5,183,234,234,194,234,1.029919564,166,-0.174412673,-0.671823664,6,16,51,40,"Speyeria aphrodite.1998.166",0.620926387,-1.416238842,0.663167953,-0.307915439,"L","U","D",NA,NA,1990,179,234,"12/31/1997","6/28/1998","8/22/1998",-0.654742524,0.020049359,-0.580261735,-0.641138474,-0.875040199,-0.390994519,55,"Summer",762.8739348,958.766652,1721.640587,156.8041249,7822.783828,1120.979055,0.434723649,0,1,0,0,0,1,1998,978.7689489,0.337884936920877
"543",405,425,430,"Euphydryas phaeton",180,NA,NA,182,180,190,193.5,182,195,-0.593465756,162,-0.406710132,-0.789134314,7,249,10,13,"Euphydryas phaeton.1972.162",-0.985187042,0.791456363,-0.549201933,-0.247137247,"L","U","D",NA,NA,1970,180,193,"12/31/1971","6/28/1972","7/11/1972",-0.654742524,3.196835724,-0.580261735,1.443317626,-0.875040199,3.11888546,13,"Summer",681.6121703,194.6267642,876.2389344,117.3330422,10315.86226,877.4077063,0.440381104,0,6,0,3,0,9,1972,791.6633384,-0.694366155974574
"544",443,463,468,"Harkenclenus titus",180.15,177,184,187,184,190.5,229.8,190.75,255,-1.654910004,166,-0.406710132,-0.437202366,10,7,6.5,64.25,"Harkenclenus titus.1955.166",0.1549919,0.518647333,0.374406818,3.499111712,"E","U","D",NA,NA,1950,180,229,"12/31/1954","6/29/1955","8/17/1955",-0.091872197,-0.615307914,1.239740089,-0.641138474,0.776216358,-0.829729516,49,"Summer",729.3890509,953.4286312,1682.817682,145.3535397,10007.78789,1062.965457,0.789095573,1,0,3,0,4,0,1955,882.1997458,-0.194881906219927
