Year,id_cells,MAT,bio4,MAP,bio15
1902,348,-11.83017241,1432.336549,23.28132184,1.25608006
1903,348,-11.44482759,1486.565247,21.02126437,1.042675451
1904,348,-11.80747126,1551.01025,19.5433908,0.821435716
1905,348,-12.85603448,1586.881112,31.51752874,0.823084571
1906,348,-11.60028736,1601.013307,36.72988506,0.693819261
1907,348,-13.86436782,1567.870433,16.19712644,0.441448684
1908,348,-12.37672414,1654.68428,13.61954023,1.086729707
1909,348,-12.71982759,1653.094066,21.25229885,0.829786307
1910,348,-11.29195402,1587.503734,17.03678161,1.514209469
1911,348,-12.80977011,1582.041725,19.49741379,0.652444032
1912,348,-11.93908046,1520.312708,24.03850575,1.042251549
1913,348,-13.69396552,1660.752707,34.45603448,0.862158962
1914,348,-15.16494253,1710.236785,32.8862069,0.815672211
1915,348,-10.68965517,1369.570511,14.22183908,0.686464246
1916,348,-12.93103448,1555.685671,26.61005747,0.731383764
1917,348,-13.42068966,1636.511269,28.85775862,1.170631659
1918,348,-13.10603448,1525.944395,21.64971264,0.779230645
1919,348,-11.59166667,1572.738485,28.12643678,0.915269557
1920,348,-10.93218391,1490.737223,30.50344828,0.515640986
1921,348,-11.87413793,1608.979143,27.15373563,0.81229512
1922,348,-14.77586207,1635.455453,18.51235632,0.937932567
1923,348,-14.12212644,1686.832587,37.90172414,0.95412698
1924,348,-10.73448276,1474.280174,25.51063218,0.515888049
1925,348,-12.56522989,1631.788388,18.07356322,1.001619345
1926,348,-13.41350575,1579.532588,23.19856322,1.087143022
1927,348,-12.44425287,1482.996728,25.6112069,0.84214303
1928,348,-11.81436782,1492.298554,10.08247126,1.457206691
1929,348,-14.18505747,1550.090742,15.16666667,0.710337797
1930,348,-12.43850575,1535.474243,17.81235632,1.141261843
1931,348,-11.45344828,1522.56011,24.9545977,0.787070381
1932,348,-12.82643678,1674.016199,38.96436782,0.707876799
1933,348,-14.14798851,1644.076633,20.60574713,0.90209859
1934,348,-13.75028736,1582.270375,24.26925287,1.017226548
1935,348,-13.66724138,1736.230045,20.62356322,0.764605697
1936,348,-14.10574713,1559.241109,27.48706897,0.685697795
1937,348,-11.99827586,1536.771231,37.52471264,0.853371049
1938,348,-11.11063218,1516.944465,26.33132184,0.353415843
1939,348,-12.90172414,1581.457565,26.46724138,0.669980141
1940,348,-11.19022989,1416.161652,25.75258621,0.50653661
1941,348,-12.48505747,1472.307306,23.35,0.461458496
1942,348,-12.63304598,1458.826172,29.92011494,0.48989182
1943,348,-12.63390805,1540.67452,16.0954023,0.764021455
1944,348,-11.82586207,1503.356916,24.01925287,0.85162259
1945,348,-12.53247126,1399.108614,16.16293103,0.576228473
1946,348,-12.81637931,1543.464752,20.33821839,0.782565433
1947,348,-11.13045977,1298.083846,28.34281609,0.692311276
1948,348,-11.75229885,1658.074085,19.9387931,0.806932069
1949,348,-13.30287356,1625.371321,15.51695402,1.025348855
1950,348,-13.4316092,1588.031535,17.48649425,0.600577346
1951,348,-12.27298851,1586.996319,16.20775862,0.450451015
1952,348,-11.31695402,1472.677812,26.02356322,0.88071653
1953,348,-11.30229885,1513.025346,19.57787356,0.658694795
1954,348,-11.93132184,1639.579647,15.39971264,0.679748952
1955,348,-11.6591954,1572.301721,26.31494253,0.703121837
1956,348,-13.26867816,1478.562496,18.24770115,0.858561152
1957,348,-13.09827586,1544.793022,16.79454023,0.675176403
1958,348,-11.85057471,1498.161752,21.73850575,0.69485183
1959,348,-12.67126437,1425.590596,23.18362069,0.931324074
1960,348,-11.54137931,1549.580775,19.8183908,0.907491847
1961,348,-12.71637931,1488.626791,28.05143678,0.933150857
1962,348,-13.675,1639.170985,20.44942529,0.698926235
1963,348,-12.81235632,1541.45087,19.5295977,0.844730507
1964,348,-13.29942529,1637.410341,17.24166667,0.537280759
1965,348,-12.78706897,1490.320619,17.2545977,0.668022841
1966,348,-12.49885057,1605.206532,18.91982759,0.576030288
1967,348,-13.26149425,1578.747492,23.86293103,0.726179421
1968,348,-11.75632184,1466.779924,28.19856322,0.612192018
1969,348,-11.29511494,1393.549191,19.20890805,0.603060915
1970,348,-12.51206897,1566.259579,30.26752874,0.904306049
1971,348,-11.25201149,1480.983138,19.95028736,0.809587633
1972,348,-15.57270115,1592.704173,17.06436782,0.772203106
1973,348,-11.34137931,1648.92677,24.27183908,0.918883776
1974,348,-13.22902299,1597.91715,20.07471264,0.65487324
1975,348,-11.89712644,1656.256636,21.10344828,0.717251204
1976,348,-12.99281609,1590.863894,17.5091954,0.603730748
1977,348,-10.55373563,1443.012924,23.02183908,0.491440414
1978,348,-13.95143678,1380.313952,19.7862069,0.970066318
1979,348,-13.29166667,1601.843033,20.93821839,0.655234321
1980,348,-11.70545977,1476.825755,25.92614943,0.962617055
1981,348,-10.42873563,1362.166497,22.73275862,0.497778505
1982,348,-14.16695402,1648.716169,23.31695402,0.778848061
1983,348,-13.08448276,1582.511083,21.62844828,0.745282644
1984,348,-12.36005747,1586.907251,20.00948276,0.959112228
1985,348,-11.57528736,1528.204234,30.07155172,0.714304241
1986,348,-13.52011494,1495.932107,24.16494253,0.68692131
1987,348,-12.10747126,1368.781495,30.1545977,0.608205742
1988,348,-12.14022989,1614.235899,21.46781609,0.634678645
1989,348,-13.16321839,1618.295728,16.56206897,0.697519111
1990,348,-13.56235632,1591.889469,27.85086207,0.821623953
1991,348,-12.59741379,1610.536059,30.46954023,0.54906208
1992,348,-13.34913793,1448.546201,19.9954023,0.623916763
1993,348,-12.61810345,1626.785999,22.69942529,0.835503829
1994,348,-11.92183908,1655.9185,20.55689655,0.838314724
1995,348,-11.63247126,1518.706425,21.32988506,0.848252341
1996,348,-11.36695402,1618.06262,20.52729885,0.747023561
1997,348,-11.83793103,1601.095706,18.49454023,0.84821699
1998,348,-10.40689655,1690.066545,27.06781609,0.880206033
1999,348,-10.14166667,1383.438966,22.75488506,0.624471826
2000,348,-12.10689655,1584.304044,15.52672414,0.698446658
2001,348,-10.83362069,1531.39046,24.8158046,0.652374213
2002,348,-12.04109195,1564.633552,24.45833333,0.686721672
2003,348,-10.98448276,1549.015393,21.52241379,0.491602271
2004,348,-13.52701149,1674.752481,22.3112069,0.84332772
2005,348,-10.96178161,1536.753896,28.42528736,0.625498376
2006,348,-8.463505747,1399.389889,23.47844828,0.574675823
2007,348,-11.22672414,1496.563624,21.45086207,0.867270115
2008,348,-10.98390805,1633.494577,21.11149425,0.766659824
2009,348,-10.49195402,1430.395431,18.77557471,0.9156181
2010,348,-7.611494253,1326.692352,23.32931034,0.654560669
1900,349,-11.66696429,1518.64181,41.88511905,1.417135412
1901,349,-12.28541667,1577.042622,30.49494048,1.105239254
1902,349,-11.91875,1343.513787,22.69136905,1.262463354
1903,349,-11.64583333,1399.972832,19.13065476,1.152088099
1904,349,-11.9139881,1465.240235,18.62857143,0.902026281
1905,349,-12.98035714,1488.660907,30.87470238,0.804060625
1906,349,-11.86696429,1524.524089,37.75922619,0.766934491
1907,349,-13.89672619,1479.174895,12.52619048,0.433858147
1908,349,-12.48392857,1573.329195,12.80386905,1.151857413
1909,349,-12.60922619,1545.798422,20.73065476,0.950372627
1910,349,-11.51160714,1521.251984,16.48869048,1.243277504
1911,349,-12.98779762,1494.170371,20.71488095,0.653302632
1912,349,-12.70119048,1454.586424,29.67142857,0.899724585
1913,349,-14.03005952,1563.176727,35.02619048,0.825690971
1914,349,-15.79107143,1620.355107,29.45446429,0.895670886
1915,349,-11.44464286,1337.630262,13.56428571,0.729502612
1916,349,-12.84791667,1432.085622,25.33452381,0.734099803
1917,349,-13.4125,1536.482759,28.41666667,1.187729258
1918,349,-13.19821429,1435.731355,22.25238095,0.860254692
1919,349,-11.5625,1496.156717,27.9610119,0.951772436
1920,349,-11.08779762,1436.245481,27.25297619,0.613135394
1921,349,-11.92797619,1526.191355,23.09702381,0.807236578
1922,349,-14.64970238,1545.248415,18.66071429,0.92084392
1923,349,-13.9952381,1587.385541,47.50089286,0.915559022
1924,349,-10.71488095,1397.581492,30.44583333,0.41125915
1925,349,-12.84940476,1514.411366,21.1422619,1.460691133
1926,349,-13.70654762,1511.498804,20.07172619,1.256010619
1927,349,-12.47470238,1381.98542,30.48928571,0.675820034
1928,349,-12.09464286,1427.287689,10.33928571,1.40221167
1929,349,-14.44642857,1468.513052,12.67440476,0.796441929
1930,349,-13.08333333,1488.66567,17.01130952,1.157516608
1931,349,-11.49255952,1453.321694,19.70059524,0.753751423
1932,349,-12.75505952,1568.784408,34.71309524,0.708879633
1933,349,-13.92232143,1554.386274,20.09017857,0.793520798
1934,349,-14.00297619,1517.617887,25.88244048,1.275421511
1935,349,-13.8047619,1640.774839,21.00595238,0.669174567
1936,349,-13.78690476,1465.33478,30.22619048,0.624104304
1937,349,-12.11636905,1451.553724,36.32767857,0.608733938
1938,349,-11.59583333,1436.72056,29.05595238,0.368485299
1939,349,-13.04345238,1501.860286,24.05327381,0.684487326
1940,349,-11.32589286,1328.266484,27.2639881,0.516376986
1941,349,-12.55714286,1362.321836,25.00386905,0.409595829
1942,349,-12.75029762,1354.883271,23.37827381,0.46600551
1943,349,-12.59017857,1439.500191,15.34077381,0.639476035
1944,349,-12.03125,1427.322296,20.04434524,0.79197837
1945,349,-12.2452381,1304.280386,13.02946429,0.644886078
1946,349,-13.00684524,1461.550857,19.38839286,0.640659962
1947,349,-10.96339286,1143.125238,28.79821429,0.657483408
1948,349,-11.82529762,1597.519086,22.59940476,0.617957836
1949,349,-13.49910714,1564.913079,18.75267857,1.01728573
1950,349,-13.4047619,1488.421865,19.68630952,0.572522526
1951,349,-12.41547619,1486.05508,13.47886905,0.590827786
1952,349,-11.48184524,1414.161184,23.49166667,1.079205136
1953,349,-11.51517857,1454.49495,16.46875,0.734844523
1954,349,-12.64642857,1609.26458,15.40714286,0.600956345
1955,349,-11.10238095,1416.062865,23.27083333,0.701900125
1956,349,-12.70744048,1364.306545,20.32380952,0.649005163
1957,349,-13.02113095,1450.90848,24.79315476,0.628156612
1958,349,-11.74613095,1377.858303,24.24494048,0.693773709
1959,349,-12.68095238,1349.055322,21.87678571,0.781167845
1960,349,-11.23958333,1427.369012,23.63095238,0.733950441
1961,349,-12.53244048,1427.870768,20.50833333,0.750580481
1962,349,-13.40238095,1546.868681,18.95744048,1.06646772
1963,349,-13.04017857,1408.492557,15.43690476,0.732785136
1964,349,-13.5639881,1546.106722,18.15863095,0.782628742
1965,349,-13.05714286,1379.766628,17.52589286,0.709095498
1966,349,-11.95386905,1492.379104,21.55297619,0.727908713
1967,349,-13.72440476,1491.901289,22.99642857,0.596055904
1968,349,-11.63869048,1354.269305,38.12886905,0.641316074
1969,349,-11.10238095,1278.644926,18.36369048,0.685475868
1970,349,-12.48005952,1432.047937,26.89315476,0.872181836
1971,349,-11.67470238,1396.996078,19.0797619,0.818021895
1972,349,-15.93720238,1517.461874,15.83541667,0.660841533
1973,349,-11.78511905,1555.779547,28.69404762,1.136015987
1974,349,-13.31488095,1528.668137,19.90684524,0.752078182
1975,349,-11.75,1572.248662,21.35416667,0.887341907
1976,349,-13.33958333,1470.925266,17.90327381,0.775006778
1977,349,-10.45029762,1318.504228,23.09017857,0.653902665
1978,349,-14.44166667,1332.380532,19.44285714,1.161579132
1979,349,-13.11130952,1490.112855,22.85565476,0.663986293
1980,349,-11.42857143,1384.431679,22.5702381,1.127035684
1981,349,-10.16607143,1232.948952,23.08988095,0.596596176
1982,349,-13.82678571,1516.817045,22.71755952,0.75347742
1983,349,-13.6125,1521.086433,18.42172619,0.808790347
1984,349,-12.87767857,1541.956311,22.4860119,1.013934635
1985,349,-10.96160714,1395.566037,30.46547619,0.924835489
1986,349,-13.83482143,1423.125808,24.35684524,0.839235381
1987,349,-12.50059524,1351.299484,24.99047619,0.583476379
1988,349,-12.22946429,1511.550542,21.37440476,0.643063461
1989,349,-13.4125,1492.029324,19.45744048,0.674752897
1990,349,-13.85327381,1519.904308,30.84642857,0.791074896
1991,349,-12.8172619,1533.082231,26.82559524,0.585271581
1992,349,-14.14732143,1444.970218,22.05,0.744782721
1993,349,-12.93303571,1562.515086,24.5889881,0.696818261
1994,349,-12.25178571,1519.045642,20.78452381,0.665411308
1995,349,-11.56339286,1437.22296,25.74791667,0.925302852
1996,349,-11.3735119,1489.617192,21.83065476,0.676525728
1997,349,-12.16309524,1490.866417,22.73392857,0.920194285
1998,349,-10.76160714,1595.435915,27.67202381,0.756809917
1999,349,-10.72827381,1293.104688,21.24375,0.706941736
2000,349,-11.65357143,1461.234141,20.53333333,0.623182278
2001,349,-10.95744048,1465.611808,23.08035714,0.88291013
2002,349,-12.00059524,1523.60621,22.27559524,0.650023774
2003,349,-10.91815476,1449.671347,26.51428571,0.550703252
2004,349,-13.31547619,1515.850437,21.07053571,0.904673119
2005,349,-10.94404762,1446.59381,30.69821429,0.752769786
2006,349,-9.065178571,1342.635146,25.71369048,0.733042892
2007,349,-11.92708333,1416.557332,23.17380952,0.88721592
2008,349,-11.42797619,1577.456153,23.24464286,0.684889496
2009,349,-10.68869048,1346.254561,21.33422619,0.984608586
2010,349,-8.224702381,1274.847188,29.31577381,0.741404443
1900,350,-10.29416667,1398.688219,39.94083333,1.35714599
1901,350,-10.7025,1442.024412,28.9375,1.083811722
1902,350,-10.35,1231.626695,23.53666667,1.129948561
1903,350,-10.415,1301.710937,17.8275,1.145749522
1904,350,-10.60083333,1364.393356,18.21666667,0.89346319
1905,350,-11.37583333,1361.23058,30.14333333,0.784426981
1906,350,-10.52083333,1424.408505,35.5575,0.810109028
1907,350,-12.33333333,1377.680265,10.32416667,0.594433154
1908,350,-10.95833333,1449.504229,13.18,1.115731714
1909,350,-10.82,1413.802288,20.11916667,1.015440287
1910,350,-10.14583333,1403.425493,18.71666667,0.995881911
1911,350,-11.34416667,1383.083653,25.95,0.788226228
1912,350,-11.75416667,1368.345836,31.45166667,0.825676611
1913,350,-12.76166667,1434.340759,33.46583333,0.843385333
1914,350,-14.23333333,1496.792011,26.78666667,0.942983192
1915,350,-10.275,1253.934412,13.28916667,0.794136406
1916,350,-11.08666667,1327.385937,22.955,0.728408723
1917,350,-11.62583333,1423.181426,25.17583333,1.199933932
1918,350,-11.77833333,1320.600879,21.39166667,0.764587884
1919,350,-10.1775,1375.36789,26.8075,0.94567255
1920,350,-9.738333333,1349.585023,23.32666667,0.687272615
1921,350,-10.29666667,1403.170214,19.03916667,0.829441702
1922,350,-12.99083333,1438.825353,18.24583333,0.982880602
1923,350,-12.255,1461.037711,48.80333333,0.893736912
1924,350,-9.050833333,1302.701821,32.03583333,0.410006338
1925,350,-11.53833333,1391.380607,22.45333333,1.690930299
1926,350,-12.445,1425.903219,18.57333333,1.437216119
1927,350,-10.895,1272.70559,32.47,0.711778989
1928,350,-10.73166667,1339.211337,10.73666667,1.480997383
1929,350,-13.085,1357.860177,11.6975,0.951387317
1930,350,-12.21833333,1438.308976,16.8625,1.194661698
1931,350,-10.0575,1364.49606,14.54416667,0.894679944
1932,350,-11.09083333,1449.395478,32.82916667,0.780450054
1933,350,-12.29583333,1442.710317,20.9075,0.670689179
1934,350,-12.5075,1433.063471,24.57,1.169799467
1935,350,-12.02083333,1539.225858,21.025,0.738572023
1936,350,-11.94333333,1341.419669,33.04083333,0.664016705
1937,350,-10.63,1343.297514,37.20666667,0.514746927
1938,350,-10.425,1331.785933,31.27083333,0.421554234
1939,350,-11.525,1404.265002,21.75583333,0.80867091
1940,350,-9.818333333,1206.378678,29.09333333,0.593300895
1941,350,-11.03666667,1225.771266,26.88583333,0.574423263
1942,350,-11.205,1242.726221,17.70333333,0.48718678
1943,350,-11.1175,1343.75948,15.27583333,0.675170436
1944,350,-10.60416667,1318.764978,14.89583333,0.722465165
1945,350,-10.66916667,1189.162297,13.60083333,0.695739485
1946,350,-11.42833333,1353.829576,20.38833333,0.566397925
1947,350,-9.259166667,1039.690017,22.45916667,0.626082416
1948,350,-10.11833333,1483.959927,18.65083333,0.599234525
1949,350,-11.70916667,1451.41649,18.70166667,0.931980069
1950,350,-11.63083333,1376.590552,23.37083333,0.556284082
1951,350,-10.8975,1372.581434,15.70916667,0.602076355
1952,350,-10.00833333,1316.31143,23.67333333,1.09573938
1953,350,-10.07083333,1353.042799,21.55333333,0.878708973
1954,350,-11.26583333,1501.595941,15.1125,0.779117868
1955,350,-9.528333333,1296.654417,21.34416667,0.740761342
1956,350,-11.01916667,1263.969688,20.1575,0.823625055
1957,350,-11.4225,1352.643739,25.24166667,0.625058367
1958,350,-10.0625,1273.197557,24.65,0.71038119
1959,350,-11.06583333,1256.921506,22.41666667,0.837639525
1960,350,-9.5275,1311.648926,18.64666667,0.7196785
1961,350,-10.73416667,1334.346829,13.3525,0.722189158
1962,350,-11.62,1430.954434,19.71583333,1.014896619
1963,350,-11.59333333,1314.203652,15.18083333,0.629116346
1964,350,-12.10833333,1446.210091,18.96666667,0.953099957
1965,350,-11.62583333,1287.892314,22.12083333,0.687925694
1966,350,-9.99,1353.340566,22.46833333,0.721403681
1967,350,-12.23416667,1404.299716,21.21166667,0.613958095
1968,350,-10.09583333,1266.362224,31.915,0.64743287
1969,350,-9.580833333,1173.935678,16.8375,0.629526199
1970,350,-10.88416667,1312.933095,25.975,0.868770325
1971,350,-10.1025,1286.848012,21.5225,0.630011783
1972,350,-14.3675,1418.345534,15.96083333,0.713740104
1973,350,-10.25916667,1441.07776,28.11833333,1.079752438
1974,350,-11.6225,1420.07139,20.72666667,0.753402472
1975,350,-10.115,1450.819251,22.11416667,0.935887661
1976,350,-11.83583333,1352.359276,18.49833333,0.770719978
1977,350,-8.889166667,1195.89734,23.90166667,0.721799047
1978,350,-12.88833333,1235.232238,19.67,1.191432356
1979,350,-11.39,1357.037931,24.92916667,0.704731405
1980,350,-9.836666667,1269.825639,21.00833333,0.99887509
1981,350,-8.731666667,1112.034886,21.88666667,0.655980452
1982,350,-12.22666667,1387.411524,20.395,0.713346512
1983,350,-12.41,1422.834168,16.97583333,0.960789242
1984,350,-11.6675,1443.149617,23.49916667,1.113458536
1985,350,-9.349166667,1273.514572,27.21416667,0.88001483
1986,350,-12.11416667,1309.307763,25.93583333,0.963304066
1987,350,-10.96833333,1266.150444,23.97333333,0.618622469
1988,350,-10.60083333,1396.305245,21.0975,0.560518098
1989,350,-11.98833333,1377.581379,21.65916667,0.806609782
1990,350,-12.39333333,1406.462503,30.61333333,0.675469954
1991,350,-11.29166667,1435.061209,24.96083333,0.62384373
1992,350,-12.86083333,1369.168838,21.75166667,0.852417201
1993,350,-11.59083333,1466.759977,23.8625,0.757739819
1994,350,-10.9475,1400.527075,19.98666667,0.719252127
1995,350,-9.9425,1334.249691,23.7425,0.906833483
1996,350,-9.695,1352.222129,21.76833333,0.680175768
1997,350,-10.5425,1377.225358,22.98833333,0.808711762
1998,350,-9.3675,1475.343593,26.8,0.711804382
1999,350,-9.140833333,1194.936771,23.24166667,0.659068366
2000,350,-9.658333333,1339.47624,24.20166667,0.59054734
2001,350,-9.096666667,1355.848973,20.51666667,0.953208337
2002,350,-10.38916667,1431.845935,20.64916667,0.784075114
2003,350,-9.341666667,1352.068684,28.03916667,0.580277548
